,aggregate_forecast,aggregate_actual
2018-02-26 19:00:00,986.4364212240782,856.4
2018-02-26 20:00:00,905.909416271094,835.1000000000001
2018-02-26 21:00:00,849.356966519657,773.0
2018-02-26 22:00:00,794.4135182385746,754.0999999999999
2018-02-26 23:00:00,771.9504730770785,726.8999999999999
2018-02-27 00:00:00,758.0312455484625,705.4
2018-02-27 01:00:00,741.3397562559663,742.0999999999999
2018-02-27 02:00:00,656.2648338725053,640.7
2018-02-27 03:00:00,694.1537594945188,721.5999999999999
2018-02-27 04:00:00,674.7998842901864,705.2
2018-02-27 05:00:00,657.9694759666847,663.9
2018-02-27 06:00:00,646.5524445479748,660.1999999999999
2018-02-27 07:00:00,675.990325540364,696.5999999999999
2018-02-27 08:00:00,779.8120110092716,778.3
2018-02-27 09:00:00,878.4239130220365,899.5999999999999
2018-02-27 10:00:00,1001.5544566301668,963.0999999999999
2018-02-27 11:00:00,1067.869627872074,1021.8000000000001
2018-02-27 12:00:00,1108.7210097036184,1017.8999999999999
2018-02-27 13:00:00,1117.6858474388362,1004.3000000000002
2018-02-27 14:00:00,1138.5486626476634,1023.9
2018-02-27 15:00:00,1124.7865972236486,988.5999999999999
2018-02-27 16:00:00,1116.77854984302,945.5999999999999
2018-02-27 17:00:00,1084.8538729075917,903.8000000000001
2018-02-27 18:00:00,1083.5009603832184,878.0
2018-02-27 19:00:00,1008.2221127400337,856.0
2018-02-27 20:00:00,893.8669570159655,795.9000000000001
2018-02-27 21:00:00,862.1967234692507,786.4000000000001
2018-02-27 22:00:00,804.9799380675064,745.0999999999999
2018-02-27 23:00:00,779.5906124733735,711.7
2018-02-28 00:00:00,731.698721421342,697.4000000000001
2018-02-28 01:00:00,734.3099184949332,737.5
2018-02-28 02:00:00,654.9865258586141,766.5999999999999
2018-02-28 03:00:00,692.5633713832843,589.1
2018-02-28 04:00:00,693.0446307649273,676.3
2018-02-28 05:00:00,657.6542635318748,662.8000000000001
2018-02-28 06:00:00,645.7026781275879,673.4
2018-02-28 07:00:00,682.4687856076653,688.1
2018-02-28 08:00:00,766.2444473905597,764.8
2018-02-28 09:00:00,899.5708279603103,902.3
2018-02-28 10:00:00,1023.5631707463134,1026.5
2018-02-28 11:00:00,1080.7675918971083,1087.7
2018-02-28 12:00:00,1114.2077797219804,1110.4
2018-02-28 13:00:00,1123.8636185662926,1126.8
2018-02-28 14:00:00,1000.8549843106925,1155.1
2018-02-28 15:00:00,1092.9408319303243,1162.8
2018-02-28 16:00:00,1070.269299466144,1151.0
2018-02-28 17:00:00,1037.0050004629506,1118.5
2018-02-28 18:00:00,1004.668805803585,1103.6999999999998
2018-02-28 19:00:00,943.049276407213,1024.9
2018-02-28 20:00:00,862.2194242798882,946.5
2018-02-28 21:00:00,813.4013473760489,900.5
2018-02-28 22:00:00,783.8343490760204,842.2
2018-02-28 23:00:00,766.0362428982593,805.8999999999999
2018-03-01 00:00:00,714.4206465488282,761.9000000000001
2018-03-01 01:00:00,740.9733946943384,719.6
2018-03-01 02:00:00,707.5599952411994,634.5999999999999
2018-03-01 03:00:00,645.7280018966313,697.8
2018-03-01 04:00:00,682.2298253458104,684.5999999999999
2018-03-01 05:00:00,661.7146775159036,656.9
2018-03-01 06:00:00,665.9494732784508,652.4000000000001
2018-03-01 07:00:00,685.8019931843426,674.0
2018-03-01 08:00:00,769.1450231438658,748.6
2018-03-01 09:00:00,893.9365594905624,872.3
2018-03-01 10:00:00,989.9971085620375,1021.1
2018-03-01 11:00:00,1056.839237369907,1083.5
2018-03-01 12:00:00,1061.2881181597186,1118.0
2018-03-01 13:00:00,1048.8208622277534,1143.5
2018-03-01 14:00:00,986.5358245913308,1125.8
2018-03-01 15:00:00,1036.756201560913,1115.6000000000001
2018-03-01 16:00:00,1002.316526728771,1127.3
2018-03-01 17:00:00,973.6233184144198,1109.5
2018-03-01 18:00:00,958.4781569478837,1114.3999999999999
2018-03-01 19:00:00,962.8202575901635,1111.4
2018-03-01 20:00:00,960.8950115086354,1122.3000000000002
2018-03-01 21:00:00,906.342266272555,1047.1000000000001
2018-03-01 22:00:00,813.1339572745069,916.4
2018-03-01 23:00:00,774.0687286498863,837.0
2018-03-02 00:00:00,751.9216086922337,770.3
2018-03-02 01:00:00,734.451288731662,744.9000000000001
2018-03-02 02:00:00,670.6471353948884,655.0999999999999
2018-03-02 03:00:00,668.8850366657498,696.2
2018-03-02 04:00:00,682.3902836250276,685.3
2018-03-02 05:00:00,655.0496280308771,636.0999999999999
2018-03-02 06:00:00,653.7118768168108,651.4
2018-03-02 07:00:00,678.8256798259744,707.6
2018-03-02 08:00:00,762.753580203113,792.0
2018-03-02 09:00:00,879.8598976253177,924.7
2018-03-02 10:00:00,982.6901969926622,1011.0
2018-03-02 11:00:00,1055.5159371944494,1076.8
2018-03-02 12:00:00,1080.3384666236238,1084.8
2018-03-02 13:00:00,1098.7689627024695,1087.1
2018-03-02 14:00:00,1085.7016290362135,1140.1
2018-03-02 15:00:00,1096.5975141639078,1145.4
2018-03-02 16:00:00,1078.8226744361427,1164.7
2018-03-02 17:00:00,1045.3287233609815,1135.5
2018-03-02 18:00:00,1019.3999064819261,1099.9
2018-03-02 19:00:00,945.3045133412214,1019.9
2018-03-02 20:00:00,868.1406077825068,893.5
2018-03-02 21:00:00,830.7182859705098,884.5
2018-03-02 22:00:00,785.2264031277127,830.4
2018-03-02 23:00:00,751.909588021426,841.2
2018-03-03 00:00:00,731.9334814837667,791.0999999999999
2018-03-03 01:00:00,727.150129305322,795.9
2018-03-03 02:00:00,648.0112010794204,627.4000000000001
2018-03-03 03:00:00,675.2608460165757,707.3
2018-03-03 04:00:00,679.7002490968368,676.5999999999999
2018-03-03 05:00:00,653.9832578304124,659.2
2018-03-03 06:00:00,650.7379350554464,671.1000000000001
2018-03-03 07:00:00,679.7947925783425,695.9
2018-03-03 08:00:00,717.1046776535876,705.6
2018-03-03 09:00:00,748.2586830446763,741.9
2018-03-03 10:00:00,789.48811574218,795.6
2018-03-03 11:00:00,848.8183008710711,845.5999999999999
2018-03-03 12:00:00,952.8373643926557,983.2
2018-03-03 13:00:00,1008.0011047827159,1042.8
2018-03-03 14:00:00,1003.8406779147989,1070.3000000000002
2018-03-03 15:00:00,998.1646377676412,1030.4
2018-03-03 16:00:00,996.6132669234695,1023.3999999999999
2018-03-03 17:00:00,979.8154962029241,1040.8
2018-03-03 18:00:00,979.390875180347,1063.8
2018-03-03 19:00:00,927.8381927609774,1008.8000000000001
2018-03-03 20:00:00,876.773806787274,918.6999999999999
2018-03-03 21:00:00,854.828703179528,857.3
2018-03-03 22:00:00,802.5405132099706,800.6
2018-03-03 23:00:00,760.0786501499113,766.2
2018-03-04 00:00:00,757.8874282196247,757.3
2018-03-04 01:00:00,752.5867655537686,738.9000000000001
2018-03-04 02:00:00,650.9635685216955,654.5999999999999
2018-03-04 03:00:00,688.1270435636543,678.8
2018-03-04 04:00:00,675.2376657979205,663.9000000000001
2018-03-04 05:00:00,647.2078635244178,650.7
2018-03-04 06:00:00,655.8526465167844,626.0
2018-03-04 07:00:00,683.2322946559029,664.2
2018-03-04 08:00:00,710.7482277979203,709.2
2018-03-04 09:00:00,756.7054470378242,742.9
2018-03-04 10:00:00,781.1913513990494,792.4
2018-03-04 11:00:00,844.2687687043118,855.2
2018-03-04 12:00:00,950.8686126043351,979.0000000000001
2018-03-04 13:00:00,989.3077982087431,1014.6
2018-03-04 14:00:00,1012.4317090800583,1067.0
2018-03-04 15:00:00,1022.0738930409785,1071.8
2018-03-04 16:00:00,1039.2678126628298,1073.5
2018-03-04 17:00:00,1026.3448528759254,1078.1000000000001
2018-03-04 18:00:00,1010.2925449770569,1036.5
2018-03-04 19:00:00,955.7259320735351,956.2
2018-03-04 20:00:00,881.4712627806631,870.0000000000001
2018-03-04 21:00:00,871.055255010436,864.7
2018-03-04 22:00:00,822.9154762555912,821.3
2018-03-04 23:00:00,813.6426460248,779.4000000000001
2018-03-05 00:00:00,773.6313921498269,763.8
2018-03-05 01:00:00,754.2525340663126,732.3
2018-03-05 02:00:00,659.5151100226017,652.5
2018-03-05 03:00:00,687.5550744561359,691.7
2018-03-05 04:00:00,664.9006251786201,683.3
2018-03-05 05:00:00,645.5054960596884,667.5000000000001
2018-03-05 06:00:00,643.99518288346,641.7
2018-03-05 07:00:00,681.1454641037114,674.5999999999999
2018-03-05 08:00:00,758.3556078749486,788.0999999999999
2018-03-05 09:00:00,886.9489779220297,914.8
2018-03-05 10:00:00,976.2974234035898,1025.5
2018-03-05 11:00:00,1036.2684123654847,1084.2
2018-03-05 12:00:00,1076.8209649177097,1116.2
2018-03-05 13:00:00,1102.5208496509565,1094.5
2018-03-05 14:00:00,1105.279306512239,1138.8999999999999
2018-03-05 15:00:00,1094.7948119312214,1132.3
2018-03-05 16:00:00,1094.4628852972562,1145.7
2018-03-05 17:00:00,1085.1315289739118,1129.2
2018-03-05 18:00:00,1073.1963073000127,1101.8
2018-03-05 19:00:00,1017.0978068845367,1018.5999999999999
2018-03-05 20:00:00,928.9244503697653,935.4999999999999
2018-03-05 21:00:00,880.2174943693959,917.7
2018-03-05 22:00:00,818.5487040744878,833.8
2018-03-05 23:00:00,786.0888281319582,798.0
2018-03-06 00:00:00,757.9954666842951,774.3999999999999
2018-03-06 01:00:00,742.2513919839479,808.0999999999999
2018-03-06 02:00:00,639.1647391259229,644.3999999999999
2018-03-06 03:00:00,696.5058302865731,719.1
2018-03-06 04:00:00,675.1706333958876,690.3
2018-03-06 05:00:00,656.0466303404844,655.3000000000001
2018-03-06 06:00:00,643.4036131085418,665.9
2018-03-06 07:00:00,681.4435455133007,693.7
2018-03-06 08:00:00,777.5750055325982,779.6
2018-03-06 09:00:00,884.0964500514775,920.0
2018-03-06 10:00:00,1026.0592646595626,1028.5
2018-03-06 11:00:00,1070.517157226374,1104.1
2018-03-06 12:00:00,1111.4947499792881,1119.3000000000002
2018-03-06 13:00:00,1117.481636105088,1153.0
2018-03-06 14:00:00,1158.9524870307648,1159.9
2018-03-06 15:00:00,1130.3156839133994,1141.2
2018-03-06 16:00:00,1129.4233668871693,1155.3
2018-03-06 17:00:00,1104.205683619147,1132.0
2018-03-06 18:00:00,1083.868105813806,1106.3
2018-03-06 19:00:00,1013.0666167337585,1047.4
2018-03-06 20:00:00,913.5931811175132,951.7
2018-03-06 21:00:00,877.577417203484,919.3999999999999
2018-03-06 22:00:00,818.8549016389396,865.3
2018-03-06 23:00:00,776.4564384631146,828.3
2018-03-07 00:00:00,767.0079768454535,763.6
2018-03-07 01:00:00,766.952369034077,755.8000000000001
2018-03-07 02:00:00,649.7117193536333,645.0
2018-03-07 03:00:00,693.7912219763131,704.3
2018-03-07 04:00:00,687.4918354748912,689.5
2018-03-07 05:00:00,654.4165406564651,679.9
2018-03-07 06:00:00,648.0565238822417,670.9000000000001
2018-03-07 07:00:00,685.3853956100766,703.5
2018-03-07 08:00:00,767.9061729881323,805.8999999999999
2018-03-07 09:00:00,904.1201655714716,941.3
2018-03-07 10:00:00,1037.5115042233374,1042.5
2018-03-07 11:00:00,1089.8898657386644,1100.1
2018-03-07 12:00:00,1125.4023545175037,1124.0
2018-03-07 13:00:00,1116.6301335052888,1128.2
2018-03-07 14:00:00,1159.4075242595966,1099.7
2018-03-07 15:00:00,1156.3081184973717,1091.1
2018-03-07 16:00:00,1153.4778092504753,1088.9999999999998
2018-03-07 17:00:00,1141.4995498458297,1068.4
2018-03-07 18:00:00,1110.8438656962849,1082.5
2018-03-07 19:00:00,1029.4842497205002,1037.3
2018-03-07 20:00:00,923.8657462673223,927.9000000000001
2018-03-07 21:00:00,893.8509945195506,816.0
2018-03-07 22:00:00,832.9455887542382,843.2
2018-03-07 23:00:00,802.1661491243187,811.6
2018-03-08 00:00:00,766.6851056801229,753.2
2018-03-08 01:00:00,768.731916261676,778.6
2018-03-08 02:00:00,646.9297571084547,652.6
2018-03-08 03:00:00,704.3984123926062,697.0
2018-03-08 04:00:00,687.2166524535032,676.9000000000001
2018-03-08 05:00:00,669.1362921452952,644.5
2018-03-08 06:00:00,666.6538545944895,657.6000000000001
2018-03-08 07:00:00,695.7841425371284,705.3
2018-03-08 08:00:00,790.8253096248229,791.4
2018-03-08 09:00:00,908.4600535734559,904.3
2018-03-08 10:00:00,1032.6368443365636,1041.0
2018-03-08 11:00:00,1105.1149795255365,1088.8
2018-03-08 12:00:00,1120.1606579915895,1089.8
2018-03-08 13:00:00,1119.536852185568,782.5
2018-03-08 14:00:00,1134.6686476346151,1112.4
2018-03-08 15:00:00,1147.4838248064325,1084.0
2018-03-08 16:00:00,1150.3962612275022,1055.1
2018-03-08 17:00:00,1143.3875577807223,1042.1
2018-03-08 18:00:00,1131.4932154028868,1024.0
2018-03-08 19:00:00,1113.606319413991,948.3000000000001
2018-03-08 20:00:00,1088.5087616388832,934.4
2018-03-08 21:00:00,1029.3421895989507,899.9
2018-03-08 22:00:00,904.3677334936647,835.3
2018-03-08 23:00:00,855.2368048311441,779.0
2018-03-09 00:00:00,774.5625964507738,745.1
2018-03-09 01:00:00,775.7678411187073,624.0
2018-03-09 02:00:00,647.2070488948638,714.5
2018-03-09 03:00:00,697.641928701837,724.3000000000001
2018-03-09 04:00:00,680.7151339530654,743.8000000000001
2018-03-09 05:00:00,652.7235776242248,695.3
2018-03-09 06:00:00,656.1690707584381,714.3999999999999
2018-03-09 07:00:00,697.9391663807127,724.8999999999999
2018-03-09 08:00:00,793.3127198536082,781.5999999999999
2018-03-09 09:00:00,903.4903946715616,913.0
2018-03-09 10:00:00,1009.6826151407789,977.5
2018-03-09 11:00:00,1083.9770916052164,1097.3000000000002
2018-03-09 12:00:00,1114.638164943577,1170.2
2018-03-09 13:00:00,1134.2726931968984,1142.3
2018-03-09 14:00:00,1137.963528041843,1159.5
2018-03-09 15:00:00,1119.4055518876455,1142.9
2018-03-09 16:00:00,1125.747945437268,1140.8
2018-03-09 17:00:00,1108.953142150445,1064.6
2018-03-09 18:00:00,1095.8249701835925,1048.8
2018-03-09 19:00:00,1021.2441104851249,960.5999999999999
2018-03-09 20:00:00,914.2732111354611,858.7
2018-03-09 21:00:00,846.836205301701,835.0
2018-03-09 22:00:00,828.4188515568211,814.1999999999999
2018-03-09 23:00:00,792.5890978961013,772.0999999999999
2018-03-10 00:00:00,731.6900000961126,721.1
2018-03-10 01:00:00,694.2718705240525,780.2
2018-03-10 02:00:00,661.5319762750524,622.8
2018-03-10 03:00:00,702.2945803855437,687.1000000000001
2018-03-10 04:00:00,704.4713409312892,678.9000000000001
2018-03-10 05:00:00,679.5459503481293,650.0999999999999
2018-03-10 06:00:00,679.9400966648047,620.8
2018-03-10 07:00:00,696.5581308223484,652.5
2018-03-10 08:00:00,726.9467392530695,692.8999999999999
2018-03-10 09:00:00,770.628495379573,738.9999999999999
2018-03-10 10:00:00,806.8196525224087,765.0
2018-03-10 11:00:00,861.6227491292155,815.4
2018-03-10 12:00:00,956.0736737259086,919.8000000000001
2018-03-10 13:00:00,873.7832353795627,891.8
2018-03-10 14:00:00,1021.0516456593913,935.3
2018-03-10 15:00:00,994.4829052675832,943.3
2018-03-10 16:00:00,987.4855081927931,944.3000000000001
2018-03-10 17:00:00,980.9394217733505,931.0
2018-03-10 18:00:00,977.8561232757787,923.1
2018-03-10 19:00:00,899.7543462494313,847.0999999999999
2018-03-10 20:00:00,828.5260543579362,738.2
2018-03-10 21:00:00,804.0230881950908,727.5
2018-03-10 22:00:00,789.9147645182638,725.1
2018-03-10 23:00:00,755.9115782539423,718.5999999999999
2018-03-11 00:00:00,726.1676784153732,693.9000000000001
2018-03-11 01:00:00,726.8521522980415,663.3
2018-03-11 02:00:00,656.4129019467408,657.4
2018-03-11 03:00:00,693.3166966466099,651.5
2018-03-11 04:00:00,689.4572358220186,645.5
2018-03-11 05:00:00,656.8636283242532,640.3
2018-03-11 06:00:00,649.2527077137124,643.7
2018-03-11 07:00:00,673.0937840018875,652.0999999999999
2018-03-11 08:00:00,711.2123096997565,667.9
2018-03-11 09:00:00,763.0794253854942,695.8
2018-03-11 10:00:00,778.7448317825088,715.8
2018-03-11 11:00:00,857.8838701088032,756.7
2018-03-11 12:00:00,985.2706655540237,868.8
2018-03-11 13:00:00,939.5607424759936,888.5999999999999
2018-03-11 14:00:00,1029.4813095841507,888.3
2018-03-11 15:00:00,1018.5409813402842,894.0
2018-03-11 16:00:00,1023.9039488521196,883.7
2018-03-11 17:00:00,998.1079405661692,918.6
2018-03-11 18:00:00,988.717249599735,957.9
2018-03-11 19:00:00,915.8996864125793,832.0
2018-03-11 20:00:00,841.2242436619888,750.6
2018-03-11 21:00:00,821.6465737006836,739.6
2018-03-11 22:00:00,808.8338951833974,726.9
2018-03-11 23:00:00,779.2071789047017,703.3
2018-03-12 00:00:00,677.0956756594534,689.4000000000001
2018-03-12 01:00:00,658.202686463902,690.4
2018-03-12 02:00:00,617.6411321033939,620.1
2018-03-12 03:00:00,632.0686060227716,643.0
2018-03-12 04:00:00,619.3880279023289,644.4
2018-03-12 05:00:00,601.6106080129701,637.5
2018-03-12 06:00:00,603.8670820222828,644.0
2018-03-12 07:00:00,624.2613843598336,653.1000000000001
2018-03-12 08:00:00,688.599107832299,735.6999999999999
2018-03-12 09:00:00,828.4884123153292,873.1
2018-03-12 10:00:00,891.4280749286925,951.8
2018-03-12 11:00:00,958.272669988944,993.7
2018-03-12 12:00:00,992.1859062800853,1004.3
2018-03-12 13:00:00,929.3695381692962,992.7
2018-03-12 14:00:00,978.4182059604706,958.7
2018-03-12 15:00:00,978.3791544359033,988.8
2018-03-12 16:00:00,975.4403078806884,997.5
2018-03-12 17:00:00,945.9458810017363,984.7
2018-03-12 18:00:00,925.71150239611,948.2
2018-03-12 19:00:00,854.8181118452262,857.0999999999999
2018-03-12 20:00:00,765.7412203425828,758.1
2018-03-12 21:00:00,739.4394453863506,715.8000000000001
2018-03-12 22:00:00,723.5739355566451,720.9
2018-03-12 23:00:00,694.9577568371668,718.6
2018-03-13 00:00:00,671.7970099439101,675.0
2018-03-13 01:00:00,669.5896085715817,646.5999999999999
2018-03-13 02:00:00,601.9870647704386,611.4000000000001
2018-03-13 03:00:00,642.5644021560995,659.7
2018-03-13 04:00:00,631.0994244849138,647.7
2018-03-13 05:00:00,616.7424463856231,612.6
2018-03-13 06:00:00,620.9161320420537,638.6
2018-03-13 07:00:00,639.0825681786366,671.1
2018-03-13 08:00:00,713.0349021164927,724.0
2018-03-13 09:00:00,801.656408796683,838.5
2018-03-13 10:00:00,903.6197841776547,913.6
2018-03-13 11:00:00,941.7030625307837,955.8
2018-03-13 12:00:00,977.2072024756894,947.2
2018-03-13 13:00:00,927.9263677103056,959.0999999999999
2018-03-13 14:00:00,968.5730526797743,966.5999999999999
2018-03-13 15:00:00,949.9119726490349,976.6000000000001
2018-03-13 16:00:00,943.1676866010035,964.7
2018-03-13 17:00:00,922.8747909147996,949.0
2018-03-13 18:00:00,933.2249236197102,928.7
2018-03-13 19:00:00,838.5052391444237,813.0
2018-03-13 20:00:00,745.1551802079119,737.3999999999999
2018-03-13 21:00:00,720.1414530088836,724.2
2018-03-13 22:00:00,701.9783828325131,710.4000000000001
2018-03-13 23:00:00,671.9929990741772,705.3
2018-03-14 00:00:00,674.7706291934778,685.0
2018-03-14 01:00:00,656.0996337005803,646.4000000000001
2018-03-14 02:00:00,613.0076061736872,599.9000000000001
2018-03-14 03:00:00,637.2393611197174,653.0
2018-03-14 04:00:00,642.1157004053669,653.8999999999999
2018-03-14 05:00:00,613.0938508185828,652.2
2018-03-14 06:00:00,621.0294337002082,652.0
2018-03-14 07:00:00,649.1303790342328,692.4000000000001
2018-03-14 08:00:00,707.0257291623972,747.7
2018-03-14 09:00:00,836.3331733855772,810.9000000000001
2018-03-14 10:00:00,932.1708951676557,915.9000000000001
2018-03-14 11:00:00,974.9480830264504,964.7
2018-03-14 12:00:00,999.2916069179199,992.4000000000001
2018-03-14 13:00:00,962.2965831189092,999.0
2018-03-14 14:00:00,975.0658452947855,991.2
2018-03-14 15:00:00,989.2687123463246,1008.7
2018-03-14 16:00:00,981.2705594617054,1026.0
2018-03-14 17:00:00,971.3042657287792,976.3
2018-03-14 18:00:00,955.804682946899,959.3
2018-03-14 19:00:00,860.0742982890964,854.5999999999999
2018-03-14 20:00:00,754.1286069182461,617.6999999999999
2018-03-14 21:00:00,720.1689439969733,739.4000000000001
2018-03-14 22:00:00,718.2702540672968,853.2
2018-03-14 23:00:00,706.0586266398054,975.4
2018-03-15 00:00:00,679.0487032793832,685.4000000000001
2018-03-15 01:00:00,656.2876604312498,685.8999999999999
2018-03-15 02:00:00,606.3414772617629,614.6
2018-03-15 03:00:00,648.6012255339532,655.4
2018-03-15 04:00:00,645.6189929217367,679.5
2018-03-15 05:00:00,631.9247394806508,643.5
2018-03-15 06:00:00,642.0352427986927,644.2
2018-03-15 07:00:00,669.5636851157045,644.3
2018-03-15 08:00:00,728.6883243960159,727.6999999999999
2018-03-15 09:00:00,833.2482632808789,843.7
2018-03-15 10:00:00,923.0155358679494,937.3
2018-03-15 11:00:00,972.5114574901102,1002.8
2018-03-15 12:00:00,972.7306570347613,1027.9
2018-03-15 13:00:00,947.9342106209489,1021.5
2018-03-15 14:00:00,947.0098354407387,985.7
2018-03-15 15:00:00,978.8865993720406,1006.9
2018-03-15 16:00:00,968.0646880220406,1024.8
2018-03-15 17:00:00,964.2528565614348,1001.9000000000001
2018-03-15 18:00:00,960.9604459469025,965.3
2018-03-15 19:00:00,897.897029023655,937.4000000000001
2018-03-15 20:00:00,864.2638195318426,906.0
2018-03-15 21:00:00,816.665805033719,856.2
2018-03-15 22:00:00,759.5370344447483,780.4
2018-03-15 23:00:00,738.9550731007761,782.0999999999999
2018-03-16 00:00:00,694.5720210968271,698.0999999999999
2018-03-16 01:00:00,671.0016178956141,663.3
2018-03-16 02:00:00,608.0172684702171,589.3000000000001
2018-03-16 03:00:00,648.079793133293,642.9000000000001
2018-03-16 04:00:00,656.7534022834524,649.2
2018-03-16 05:00:00,630.7387310735593,625.5
2018-03-16 06:00:00,635.8759657886866,627.1
2018-03-16 07:00:00,656.6719706379786,651.7
2018-03-16 08:00:00,729.641629912317,734.1999999999999
2018-03-16 09:00:00,807.8763898013761,848.4000000000001
2018-03-16 10:00:00,897.121316260881,930.5
2018-03-16 11:00:00,954.2470745227733,990.7
2018-03-16 12:00:00,977.0649158802826,966.5999999999999
2018-03-16 13:00:00,978.4076718233406,1008.0000000000001
2018-03-16 14:00:00,984.6216260908184,1028.7
2018-03-16 15:00:00,990.7139562805761,1005.8
2018-03-16 16:00:00,995.6690392275748,987.8000000000001
2018-03-16 17:00:00,970.6635990253175,983.2
2018-03-16 18:00:00,949.9573418885265,949.5
2018-03-16 19:00:00,833.5396403119985,826.0
2018-03-16 20:00:00,684.7115829933721,745.9
2018-03-16 21:00:00,713.7820801053119,734.7
2018-03-16 22:00:00,751.7894875733888,725.7
2018-03-16 23:00:00,787.2011611495417,704.3
2018-03-17 00:00:00,669.2752972940124,667.0999999999999
2018-03-17 01:00:00,656.8199042138818,651.0
2018-03-17 02:00:00,586.9117911509736,602.5
2018-03-17 03:00:00,639.6146896726076,665.2
2018-03-17 04:00:00,649.4699010008773,661.9999999999999
2018-03-17 05:00:00,635.8661127084922,637.4
2018-03-17 06:00:00,630.2485599676669,632.5
2018-03-17 07:00:00,642.5509802248299,633.2
2018-03-17 08:00:00,674.9803284304041,685.0
2018-03-17 09:00:00,701.8495256849225,707.8000000000001
2018-03-17 10:00:00,720.9830387196977,726.1
2018-03-17 11:00:00,773.2061134304931,774.3
2018-03-17 12:00:00,864.2398844555332,874.9000000000001
2018-03-17 13:00:00,892.886307538526,894.3999999999999
2018-03-17 14:00:00,891.9354973901549,876.3000000000001
2018-03-17 15:00:00,898.9275129332576,905.5
2018-03-17 16:00:00,909.0420055730523,909.4
2018-03-17 17:00:00,893.9321358515641,926.6
2018-03-17 18:00:00,880.8172843421337,911.0
2018-03-17 19:00:00,797.6402680691892,830.8000000000001
2018-03-17 20:00:00,692.107680466321,732.1999999999999
2018-03-17 21:00:00,714.0859000990948,700.3
2018-03-17 22:00:00,728.9516619502874,714.0
2018-03-17 23:00:00,758.4898415538822,698.0999999999999
2018-03-18 00:00:00,666.6950927502845,675.8
2018-03-18 01:00:00,648.5729043282921,646.8
2018-03-18 02:00:00,603.7838600346811,593.7
2018-03-18 03:00:00,646.8172380981989,641.4
2018-03-18 04:00:00,650.723457247201,647.0
2018-03-18 05:00:00,626.983269019144,666.8
2018-03-18 06:00:00,626.4605224188622,647.3000000000001
2018-03-18 07:00:00,634.9080406352748,640.3000000000001
2018-03-18 08:00:00,677.2631199337892,683.0999999999999
2018-03-18 09:00:00,698.9065801374342,721.2
2018-03-18 10:00:00,713.2131029766576,737.7
2018-03-18 11:00:00,769.9153358262273,795.9
2018-03-18 12:00:00,856.7291314360804,902.5
2018-03-18 13:00:00,893.4741436346048,930.1999999999999
2018-03-18 14:00:00,902.5118652572392,921.8000000000001
2018-03-18 15:00:00,907.9813471948237,902.7
2018-03-18 16:00:00,917.1347497140963,915.9
2018-03-18 17:00:00,912.7797693405869,906.3000000000001
2018-03-18 18:00:00,890.4853027020135,900.7
2018-03-18 19:00:00,799.9885166229253,824.2
2018-03-18 20:00:00,710.9108081274729,734.8
2018-03-18 21:00:00,724.0412378164931,734.4
2018-03-18 22:00:00,734.7634855253718,715.5999999999999
2018-03-18 23:00:00,753.1167817961377,706.0
2018-03-19 00:00:00,702.4235653290754,678.6
2018-03-19 01:00:00,672.2772982613574,651.8000000000001
2018-03-19 02:00:00,622.4046387606091,583.6
2018-03-19 03:00:00,665.536125916117,641.0
2018-03-19 04:00:00,661.4610620129322,642.0
2018-03-19 05:00:00,655.3403558463006,641.7
2018-03-19 06:00:00,652.9623376802709,645.1
2018-03-19 07:00:00,660.3243622189813,666.5
2018-03-19 08:00:00,744.869148803903,750.9000000000001
2018-03-19 09:00:00,853.9412724250772,854.5000000000001
2018-03-19 10:00:00,915.1547535985735,927.8000000000001
2018-03-19 11:00:00,972.6082464188135,998.0999999999999
2018-03-19 12:00:00,988.0433325476264,1004.6000000000001
2018-03-19 13:00:00,997.6959140524148,977.3999999999999
2018-03-19 14:00:00,974.847967881961,972.8
2018-03-19 15:00:00,992.9534772335902,950.6999999999999
2018-03-19 16:00:00,993.9216269756714,968.8000000000001
2018-03-19 17:00:00,987.8734913077603,986.9000000000001
2018-03-19 18:00:00,954.8876299297723,952.1000000000001
2018-03-19 19:00:00,863.3232571474822,865.3000000000001
2018-03-19 20:00:00,761.8611042193365,772.3999999999999
2018-03-19 21:00:00,746.8541414202404,735.1999999999999
2018-03-19 22:00:00,750.8303516504299,709.0
2018-03-19 23:00:00,745.3052337636357,688.0
2018-03-20 00:00:00,683.3512215449623,675.5999999999999
2018-03-20 01:00:00,662.800318986409,654.9
2018-03-20 02:00:00,591.9871754065383,596.0
2018-03-20 03:00:00,662.9078153270199,635.8000000000001
2018-03-20 04:00:00,655.7262074414623,639.4000000000001
2018-03-20 05:00:00,650.4010609255122,629.9000000000001
2018-03-20 06:00:00,650.2637012283141,618.4
2018-03-20 07:00:00,665.5916696708357,663.2
2018-03-20 08:00:00,752.0911778655586,735.0
2018-03-20 09:00:00,861.7944699516148,845.9
2018-03-20 10:00:00,966.8335338370373,950.0999999999999
2018-03-20 11:00:00,1009.1692540563779,1009.2
2018-03-20 12:00:00,1029.9845805736281,1021.9000000000001
2018-03-20 13:00:00,1025.4912346367087,987.0
2018-03-20 14:00:00,1021.2107734653594,1024.6999999999998
2018-03-20 15:00:00,1002.6810163291611,1043.8999999999999
2018-03-20 16:00:00,1008.3806630566899,1032.7
